ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-5277,ocds-lcuori-5277/3-contract,6Kdoye-byP1K8-byP1K8,6Kdoye-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5283,ocds-lcuori-5283/3-contract,6Kdoye-byP1K8,6Kdoye,Poder Judicial
ocds-lcuori-5283,ocds-lcuori-5283/3-contract,6Kdoye-byP1K8-byP1K8,6Kdoye-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5287,ocds-lcuori-5287/3-contract,prb3pz-byP1K8,prb3pz,Direccion de la Marina Mercante
ocds-lcuori-5287,ocds-lcuori-5287/3-contract,prb3pz-byP1K8-NzBWyw,prb3pz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5285,ocds-lcuori-5285/3-contract,prb3pz-byP1K8,prb3pz,Direccion de la Marina Mercante
ocds-lcuori-5285,ocds-lcuori-5285/3-contract,prb3pz-byP1K8-NzBWyw,prb3pz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5286,ocds-lcuori-5286/3-contract,6Kdoye-byP1K8,6Kdoye,Poder Judicial
ocds-lcuori-5286,ocds-lcuori-5286/3-contract,6Kdoye-byP1K8-byP1K8,6Kdoye-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5290,ocds-lcuori-5290/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5290,ocds-lcuori-5290/3-contract,7zvjMz-byP1K8-6Kdoye,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5289,ocds-lcuori-5289/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5289,ocds-lcuori-5289/3-contract,7zvjMz-byP1K8-6Kdoye,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5294,ocds-lcuori-5294/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5294,ocds-lcuori-5294/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5295,ocds-lcuori-5295/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5295,ocds-lcuori-5295/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5296,ocds-lcuori-5296/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5296,ocds-lcuori-5296/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5297,ocds-lcuori-5297/3-contract,prb3pz-byP1K8,prb3pz,Direccion de la Marina Mercante
ocds-lcuori-5297,ocds-lcuori-5297/3-contract,prb3pz-byP1K8-NzBWyw,prb3pz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5298,ocds-lcuori-5298/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5298,ocds-lcuori-5298/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5301,ocds-lcuori-5301/3-contract,prb3pz-byP1K8,prb3pz,Direccion de la Marina Mercante
ocds-lcuori-5301,ocds-lcuori-5301/3-contract,prb3pz-byP1K8-NzBWyw,prb3pz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5302,ocds-lcuori-5302/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5302,ocds-lcuori-5302/3-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5300,ocds-lcuori-5300/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5300,ocds-lcuori-5300/3-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5321,ocds-lcuori-5321/3-contract,7zv12r-ArxkKR,7zv12r,Secretaria de Educacion
ocds-lcuori-5321,ocds-lcuori-5321/3-contract,7zv12r-ArxkKR-RKZayY,7zv12r-ArxkKR,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE INTIBUCA
ocds-lcuori-5306,ocds-lcuori-5306/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5306,ocds-lcuori-5306/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5305,ocds-lcuori-5305/3-contract,7zv12r-ArxkKR,7zv12r,Secretaria de Educacion
ocds-lcuori-5305,ocds-lcuori-5305/3-contract,7zv12r-ArxkKR-RKZayY,7zv12r-ArxkKR,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE INTIBUCA
ocds-lcuori-5307,ocds-lcuori-5307/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5307,ocds-lcuori-5307/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5308,ocds-lcuori-5308/3-contract,lzlBXK-wr13yl,lzlBXK,Secretaria de Salud
ocds-lcuori-5308,ocds-lcuori-5308/3-contract,lzlBXK-wr13yl-xzkQKd,lzlBXK-wr13yl,GERENCIA ADMINISTRATIVA HOSPITAL GENERAL SAN FELIPE
ocds-lcuori-5322,ocds-lcuori-5322/3-contract,lzlmEy-byP1K8,lzlmEy,"Secretaria de Cultura, Artes y Deportes"
ocds-lcuori-5322,ocds-lcuori-5322/3-contract,lzlmEy-byP1K8-RyYNKL,lzlmEy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5316,ocds-lcuori-5316/3-contract,BzXX7z-byP1K8,BzXX7z,Secretaria de Finanzas
ocds-lcuori-5316,ocds-lcuori-5316/3-contract,BzXX7z-byP1K8-byP1K8,BzXX7z-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5317,ocds-lcuori-5317/3-contract,BzXX7z-byP1K8,BzXX7z,Secretaria de Finanzas
ocds-lcuori-5317,ocds-lcuori-5317/3-contract,BzXX7z-byP1K8-byP1K8,BzXX7z-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5319,ocds-lcuori-5319/3-contract,xK3Nqy-byP1K8,xK3Nqy,Centro Nacional de Educacion para el Trabajo
ocds-lcuori-5319,ocds-lcuori-5319/3-contract,xK3Nqy-byP1K8-byP1K8,xK3Nqy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5320,ocds-lcuori-5320/3-contract,xK3Nqy-byP1K8,xK3Nqy,Centro Nacional de Educacion para el Trabajo
ocds-lcuori-5320,ocds-lcuori-5320/3-contract,xK3Nqy-byP1K8-byP1K8,xK3Nqy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5311,ocds-lcuori-5311/3-contract,xK3Nqy-byP1K8,xK3Nqy,Centro Nacional de Educacion para el Trabajo
ocds-lcuori-5311,ocds-lcuori-5311/3-contract,xK3Nqy-byP1K8-byP1K8,xK3Nqy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5312,ocds-lcuori-5312/3-contract,7zv12r-ArxkKR,7zv12r,Secretaria de Educacion
ocds-lcuori-5312,ocds-lcuori-5312/3-contract,7zv12r-ArxkKR-RKZayY,7zv12r-ArxkKR,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE INTIBUCA
ocds-lcuori-5314,ocds-lcuori-5314/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5314,ocds-lcuori-5314/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5325,ocds-lcuori-5325/3-contract,7zv12r-ArxkKR,7zv12r,Secretaria de Educacion
ocds-lcuori-5325,ocds-lcuori-5325/3-contract,7zv12r-ArxkKR-RKZayY,7zv12r-ArxkKR,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE INTIBUCA
ocds-lcuori-5326,ocds-lcuori-5326/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5326,ocds-lcuori-5326/3-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5327,ocds-lcuori-5327/3-contract,prb3pz-byP1K8,prb3pz,Direccion de la Marina Mercante
ocds-lcuori-5327,ocds-lcuori-5327/3-contract,prb3pz-byP1K8-NzBWyw,prb3pz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5324,ocds-lcuori-5324/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5324,ocds-lcuori-5324/3-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5331,ocds-lcuori-5331/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5331,ocds-lcuori-5331/3-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5332,ocds-lcuori-5332/3-contract,7zv12r-ArxkKR,7zv12r,Secretaria de Educacion
ocds-lcuori-5332,ocds-lcuori-5332/3-contract,7zv12r-ArxkKR-RKZayY,7zv12r-ArxkKR,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE INTIBUCA
ocds-lcuori-5329,ocds-lcuori-5329/3-contract,7zv12r-ArxkKR,7zv12r,Secretaria de Educacion
ocds-lcuori-5329,ocds-lcuori-5329/3-contract,7zv12r-ArxkKR-RKZayY,7zv12r-ArxkKR,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE INTIBUCA
ocds-lcuori-5336,ocds-lcuori-5336/3-contract,7zv12r-ArxkKR,7zv12r,Secretaria de Educacion
ocds-lcuori-5336,ocds-lcuori-5336/3-contract,7zv12r-ArxkKR-RKZayY,7zv12r-ArxkKR,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE INTIBUCA
ocds-lcuori-5339,ocds-lcuori-5339/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5339,ocds-lcuori-5339/3-contract,7zvjMz-byP1K8-lzWOzp,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5340,ocds-lcuori-5340/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5340,ocds-lcuori-5340/3-contract,7zvjMz-byP1K8-lzWOzp,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5338,ocds-lcuori-5338/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5338,ocds-lcuori-5338/3-contract,7zvjMz-byP1K8-lzWOzp,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5346,ocds-lcuori-5346/3-contract,NzB4vK-byP1K8,NzB4vK,Instituto Hondure?o de la Ni?ez y la Familia
ocds-lcuori-5346,ocds-lcuori-5346/3-contract,NzB4vK-byP1K8-NzBWyw,NzB4vK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5347,ocds-lcuori-5347/3-contract,PKJ7rO-NzBWyw,PKJ7rO,Instituto Nacional de Conservacion y Desarrollo Forestal
ocds-lcuori-5347,ocds-lcuori-5347/3-contract,PKJ7rO-NzBWyw-lzlXz1,PKJ7rO-NzBWyw,GERENCIA ADMINISTRADORA DE PROYECTOS
ocds-lcuori-5344,ocds-lcuori-5344/3-contract,NzB4vK-byP1K8,NzB4vK,Instituto Hondure?o de la Ni?ez y la Familia
ocds-lcuori-5344,ocds-lcuori-5344/3-contract,NzB4vK-byP1K8-NzBWyw,NzB4vK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5348,ocds-lcuori-5348/3-contract,PKJ7rO-NzBWyw,PKJ7rO,Instituto Nacional de Conservacion y Desarrollo Forestal
ocds-lcuori-5348,ocds-lcuori-5348/3-contract,PKJ7rO-NzBWyw-lzlXz1,PKJ7rO-NzBWyw,GERENCIA ADMINISTRADORA DE PROYECTOS
ocds-lcuori-5349,ocds-lcuori-5349/3-contract,PKJ7rO-NzBWyw,PKJ7rO,Instituto Nacional de Conservacion y Desarrollo Forestal
ocds-lcuori-5349,ocds-lcuori-5349/3-contract,PKJ7rO-NzBWyw-lzlXz1,PKJ7rO-NzBWyw,GERENCIA ADMINISTRADORA DE PROYECTOS
ocds-lcuori-5350,ocds-lcuori-5350/3-contract,BzXX7z-byP1K8,BzXX7z,Secretaria de Finanzas
ocds-lcuori-5350,ocds-lcuori-5350/3-contract,BzXX7z-byP1K8-VyOdKM,BzXX7z-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5351,ocds-lcuori-5351/3-contract,BzXX7z-byP1K8,BzXX7z,Secretaria de Finanzas
ocds-lcuori-5351,ocds-lcuori-5351/3-contract,BzXX7z-byP1K8-VyOdKM,BzXX7z-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5360,ocds-lcuori-5360/3-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-5360,ocds-lcuori-5360/3-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5354,ocds-lcuori-5354/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5354,ocds-lcuori-5354/3-contract,7zvjMz-byP1K8-lzWOzp,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5355,ocds-lcuori-5355/3-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-5355,ocds-lcuori-5355/3-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5353,ocds-lcuori-5353/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5353,ocds-lcuori-5353/3-contract,7zvjMz-byP1K8-lzWOzp,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5358,ocds-lcuori-5358/3-contract,BzX17y-byP1K8,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-5358,ocds-lcuori-5358/3-contract,BzX17y-byP1K8-byP1K8,BzX17y-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5357,ocds-lcuori-5357/3-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-5357,ocds-lcuori-5357/3-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5359,ocds-lcuori-5359/3-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-5359,ocds-lcuori-5359/3-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5364,ocds-lcuori-5364/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5364,ocds-lcuori-5364/3-contract,7zvjMz-byP1K8-byP1K8,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5365,ocds-lcuori-5365/3-contract,lzlmEy-byP1K8,lzlmEy,"Secretaria de Cultura, Artes y Deportes"
ocds-lcuori-5365,ocds-lcuori-5365/3-contract,lzlmEy-byP1K8-RyYNKL,lzlmEy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5362,ocds-lcuori-5362/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5362,ocds-lcuori-5362/3-contract,7zvjMz-byP1K8-byP1K8,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5363,ocds-lcuori-5363/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5363,ocds-lcuori-5363/3-contract,7zvjMz-byP1K8-byP1K8,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5368,ocds-lcuori-5368/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5368,ocds-lcuori-5368/3-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5372,ocds-lcuori-5372/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5372,ocds-lcuori-5372/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5373,ocds-lcuori-5373/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5373,ocds-lcuori-5373/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5371,ocds-lcuori-5371/3-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-5371,ocds-lcuori-5371/3-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5374,ocds-lcuori-5374/3-contract,5zp36r-byP1K8,5zp36r,Patronato Nacional de la Infancia
ocds-lcuori-5374,ocds-lcuori-5374/3-contract,5zp36r-byP1K8-RyYNKL,5zp36r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5377,ocds-lcuori-5377/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5377,ocds-lcuori-5377/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5380,ocds-lcuori-5380/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5380,ocds-lcuori-5380/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5381,ocds-lcuori-5381/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5381,ocds-lcuori-5381/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5376,ocds-lcuori-5376/3-contract,5zp36r-byP1K8,5zp36r,Patronato Nacional de la Infancia
ocds-lcuori-5376,ocds-lcuori-5376/3-contract,5zp36r-byP1K8-RyYNKL,5zp36r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5378,ocds-lcuori-5378/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5378,ocds-lcuori-5378/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5385,ocds-lcuori-5385/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5385,ocds-lcuori-5385/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5386,ocds-lcuori-5386/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5386,ocds-lcuori-5386/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5383,ocds-lcuori-5383/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5383,ocds-lcuori-5383/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5384,ocds-lcuori-5384/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5384,ocds-lcuori-5384/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5388,ocds-lcuori-5388/3-contract,prb3pz-byP1K8,prb3pz,Direccion de la Marina Mercante
ocds-lcuori-5388,ocds-lcuori-5388/3-contract,prb3pz-byP1K8-NzBWyw,prb3pz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5389,ocds-lcuori-5389/3-contract,prb3pz-byP1K8,prb3pz,Direccion de la Marina Mercante
ocds-lcuori-5389,ocds-lcuori-5389/3-contract,prb3pz-byP1K8-NzBWyw,prb3pz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5391,ocds-lcuori-5391/3-contract,NzB4vK-byP1K8,NzB4vK,Instituto Hondure?o de la Ni?ez y la Familia
ocds-lcuori-5391,ocds-lcuori-5391/3-contract,NzB4vK-byP1K8-NzBWyw,NzB4vK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5392,ocds-lcuori-5392/3-contract,NzB4vK-byP1K8,NzB4vK,Instituto Hondure?o de la Ni?ez y la Familia
ocds-lcuori-5392,ocds-lcuori-5392/3-contract,NzB4vK-byP1K8-NzBWyw,NzB4vK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5394,ocds-lcuori-5394/3-contract,NzB4vK-byP1K8,NzB4vK,Instituto Hondure?o de la Ni?ez y la Familia
ocds-lcuori-5394,ocds-lcuori-5394/3-contract,NzB4vK-byP1K8-NzBWyw,NzB4vK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5396,ocds-lcuori-5396/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-5396,ocds-lcuori-5396/3-contract,7zv12r-byP1K8-7K7Bjy,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5397,ocds-lcuori-5397/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5397,ocds-lcuori-5397/3-contract,7zvjMz-byP1K8-wrLByx,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5398,ocds-lcuori-5398/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5398,ocds-lcuori-5398/3-contract,7zvjMz-byP1K8-wrLByx,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5401,ocds-lcuori-5401/3-contract,BzX17y-byP1K8,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-5401,ocds-lcuori-5401/3-contract,BzX17y-byP1K8-byP1K8,BzX17y-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5403,ocds-lcuori-5403/3-contract,BzX17y-byP1K8,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-5403,ocds-lcuori-5403/3-contract,BzX17y-byP1K8-byP1K8,BzX17y-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5404,ocds-lcuori-5404/3-contract,BzX17y-byP1K8,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-5404,ocds-lcuori-5404/3-contract,BzX17y-byP1K8-byP1K8,BzX17y-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5400,ocds-lcuori-5400/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5400,ocds-lcuori-5400/3-contract,7zvjMz-byP1K8-NzBWyw,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5402,ocds-lcuori-5402/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5402,ocds-lcuori-5402/3-contract,7zvjMz-byP1K8-NzBWyw,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5409,ocds-lcuori-5409/3-contract,ero6KM-byP1K8,ero6KM,Instituto de la Propiedad
ocds-lcuori-5409,ocds-lcuori-5409/3-contract,ero6KM-byP1K8-RyYNKL,ero6KM-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5406,ocds-lcuori-5406/3-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-5406,ocds-lcuori-5406/3-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5413,ocds-lcuori-5413/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5413,ocds-lcuori-5413/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5414,ocds-lcuori-5414/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5414,ocds-lcuori-5414/3-contract,7zvjMz-byP1K8-wrLByx,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5416,ocds-lcuori-5416/3-contract,byPB2r-byP1K8,byPB2r,Empresa Nacional de Energia Electrica
ocds-lcuori-5416,ocds-lcuori-5416/3-contract,byPB2r-byP1K8-byP1K8,byPB2r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5418,ocds-lcuori-5418/3-contract,7zvjMz-byP1K8,7zvjMz,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-5418,ocds-lcuori-5418/3-contract,7zvjMz-byP1K8-by4Gzd,7zvjMz-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,7zvqGr-byP1K8,7zvqGr,Comision Nacional de Bancos y Seguros
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,7zvqGr-byP1K8-JyjxrP,7zvqGr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,BzX17y-byP1K8,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,BzX17y-byP1K8-byP1K8,BzX17y-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5424,ocds-lcuori-5424/3-contract,BzX17y-byP1K8,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-5424,ocds-lcuori-5424/3-contract,BzX17y-byP1K8-byP1K8,BzX17y-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,BzX17y-byP1K8,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,BzX17y-byP1K8-byP1K8,BzX17y-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,VyMDzX-byP1K8,VyMDzX,"Secretaria Derechos Humanos, Justicia, Gobernacion y Desc."
