ocid,id,contracts/0/id,contracts/0/guarantees/0/id,contracts/0/guarantees/0/guaranteeType,contracts/0/guarantees/0/guarantor/id,contracts/0/guarantees/0/guarantor/name
ocds-lcuori-XRb6JR-REQ-1159-2017-1,ocds-lcuori-XRb6JR-REQ-1159-2017-1/3,XRb6JR-REQ-1159-2017,XRb6JR-REQ-1159-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXmzR-CD-004-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-004-2017 CCIVS -2/3,7GXmzR-P4- 025-2017 CCIVS,7GXmzR-P4- 025-2017 CCIVS,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-jRDkVG-LP-15-2017-2,ocds-lcuori-jRDkVG-LP-15-2017-2/3,jRDkVG-LP-15-2017,jRDkVG-LP-15-2017,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-7rBxpG-L Pública No.29-2017-2,ocds-lcuori-7rBxpG-L Pública No.29-2017-2/3,7rBxpG-011-2018,7rBxpG-011-2018,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-XRb6JR-REQ-467-2017-1,ocds-lcuori-XRb6JR-REQ-467-2017-1/3,XRb6JR-REQ-467-2017,XRb6JR-REQ-467-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-464-2017-1,ocds-lcuori-XRb6JR-REQ-464-2017-1/3,XRb6JR-REQ-464-2017,XRb6JR-REQ-464-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-459-2017-1,ocds-lcuori-XRb6JR-REQ-459-2017-1/4,XRb6JR-REQ-459-2017,XRb6JR-REQ-459-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-485-2017-1,ocds-lcuori-XRb6JR-REQ-485-2017-1/3,XRb6JR-REQ-485-2017,XRb6JR-REQ-485-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-24-2017-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-24-2017-2/3,wrV3LP-60767,wrV3LP-60767,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-WRz0xL-LPN-SAR-003-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-003-2017-2/4,WRz0xL-SAR-DNAF-029-2017,WRz0xL-SAR-DNAF-029-2017,suretyBond,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-XRb6JR-REQ-1505-2017-1,ocds-lcuori-XRb6JR-REQ-1505-2017-1/3,XRb6JR-REQ-1505-2017,XRb6JR-REQ-1505-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-ZGqW9r-LPN-0017PM-2017-2,ocds-lcuori-ZGqW9r-LPN-0017PM-2017-2/3,ZGqW9r-LPN-0017PM-2017,ZGqW9r-LPN-0017PM-2017,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-XRb6JR-REQ-1572-2017-1,ocds-lcuori-XRb6JR-REQ-1572-2017-1/3,XRb6JR-REQ-1572-2017,XRb6JR-REQ-1572-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-grxXEr-LP. 048-17-2,ocds-lcuori-grxXEr-LP. 048-17-2/3,grxXEr-3114,grxXEr-3114,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-ZGqW9r-LPN-021-IPM-2017-2,ocds-lcuori-ZGqW9r-LPN-021-IPM-2017-2/3,ZGqW9r-LPN-021-IPM-2017,ZGqW9r-LPN-021-IPM-2017,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-ZGqW9r-LPP-005-IPM-2017-2,ocds-lcuori-ZGqW9r-LPP-005-IPM-2017-2/3,ZGqW9r-LPP-005-IPM-2017,ZGqW9r-LPP-005-IPM-2017,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-yRlm9r-CM-UNACIFOR.MARZO-030/2017-1,ocds-lcuori-yRlm9r-CM-UNACIFOR.MARZO-030/2017-1/3,yRlm9r-CM-UNACIFOR.MARZO-030/2017,yRlm9r-CM-UNACIFOR.MARZO-030/2017,,G7GXMRV,Banco del País S.A.
ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2,ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2/3,grxzMG-SAR-BID-3541-B-009-2018,grxzMG-SAR-BID-3541-B-009-2018,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2,ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2/3,grxzMG-SAR-BID-3541-B-017-2017,grxzMG-SAR-BID-3541-B-017-2017,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2,ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2/3,grxzMG-SAR-BID-3541-B-025-2017,grxzMG-SAR-BID-3541-B-025-2017,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2,ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2/3,grxzMG-SAR-BID-3541-B-026-2017,grxzMG-SAR-BID-3541-B-026-2017,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2,ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2/3,grxzMG-SAR-BID-3541-B-028-2017,grxzMG-SAR-BID-3541-B-028-2017,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2,ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2/3,grxzMG-SAR-BID-3541-B-029-2017,grxzMG-SAR-BID-3541-B-029-2017,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2,ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2/3,grxzMG-SAR-BID-3541-B-030-2017,grxzMG-SAR-BID-3541-B-030-2017,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2,ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2/3,grxzMG-SAR-BID-3541-B-031-2017,grxzMG-SAR-BID-3541-B-031-2017,suretyBond,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2,ocds-lcuori-grxzMG-LPI-SAR-BID-015-2017-2/3,grxzMG-SAR-BID-3541-B-032-2017,grxzMG-SAR-BID-3541-B-032-2017,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-XRb6JR-REQ-1390-2017-1,ocds-lcuori-XRb6JR-REQ-1390-2017-1/3,XRb6JR-REQ-1390-2017,XRb6JR-REQ-1390-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-LPública No.38-2017-2,ocds-lcuori-7rBxpG-LPública No.38-2017-2/4,7rBxpG-027-2019,7rBxpG-027-2019,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7rBxpG-LPública No.38-2017-2,ocds-lcuori-7rBxpG-LPública No.38-2017-2/4,7rBxpG-028-2019,7rBxpG-028-2019,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7rBxpG-LPública No.38-2017-2,ocds-lcuori-7rBxpG-LPública No.38-2017-2/4,7rBxpG-029-2019,7rBxpG-029-2019,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7GXmzR-LPN-007-2017 CCIVS-2,ocds-lcuori-7GXmzR-LPN-007-2017 CCIVS-2/3,7GXmzR-P8-009-2017 CCIVS,7GXmzR-P8-009-2017 CCIVS,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXmzR-LPN-008-2017 CCIVS-2,ocds-lcuori-7GXmzR-LPN-008-2017 CCIVS-2/3,7GXmzR-P4-010-2017 CCIVS,7GXmzR-P4-010-2017 CCIVS,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-176-2017-1,ocds-lcuori-XRb6JR-REQ-176-2017-1/3,XRb6JR-REQ-176-2017,XRb6JR-REQ-176-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-03-2017-2,ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-03-2017-2/3,wrV3LP-60362,wrV3LP-60362,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-JL7W2L-LP 004-2017-2,ocds-lcuori-JL7W2L-LP 004-2017-2/3,JL7W2L-16 16,JL7W2L-16 16,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-JL7W2L-LP 005-2017-2,ocds-lcuori-JL7W2L-LP 005-2017-2/3,JL7W2L-1619.,JL7W2L-1619.,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-JL7W2L-LP-006-2017-2,ocds-lcuori-JL7W2L-LP-006-2017-2/3,JL7W2L-1620.,JL7W2L-1620.,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-JL7W2L-LP-006-2017-2,ocds-lcuori-JL7W2L-LP-006-2017-2/3,JL7W2L-1620-2017,JL7W2L-1620-2017,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-jRDkVG-LP-07-2017-2,ocds-lcuori-jRDkVG-LP-07-2017-2/3,jRDkVG-LP-07-2017,jRDkVG-LP-07-2017,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-MLQnAG-LPri-SESAL-HGS-033-2017-2,ocds-lcuori-MLQnAG-LPri-SESAL-HGS-033-2017-2/3,MLQnAG-LPri-SESAL-HGS-033-20172,MLQnAG-LPri-SESAL-HGS-033-20172,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-XRb6JR-REQ-989-2017-1,ocds-lcuori-XRb6JR-REQ-989-2017-1/3,XRb6JR-REQ-989-2017,XRb6JR-REQ-989-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-CDirecta No.11-2017-2,ocds-lcuori-7rBxpG-CDirecta No.11-2017-2/3,7rBxpG-031-2018,7rBxpG-031-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-jRDkVG-LP-24-2017-2,ocds-lcuori-jRDkVG-LP-24-2017-2/3,jRDkVG-LP-24-2017,jRDkVG-LP-24-2017,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-XRb6JR-REQ-1171-2017-1,ocds-lcuori-XRb6JR-REQ-1171-2017-1/3,XRb6JR-REQ-1171-2017,XRb6JR-REQ-1171-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-L Pública No.17-2017-2,ocds-lcuori-7rBxpG-L Pública No.17-2017-2/3,7rBxpG-003-2018,7rBxpG-003-2018,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-DL9kwR-TSC-002-2017-DAG-2,ocds-lcuori-DL9kwR-TSC-002-2017-DAG-2/3,DL9kwR-C-0010-TSC-2018,DL9kwR-C-0010-TSC-2018,suretyBond,GgrxELe,Equidad Compañía de Seguros S.A.
ocds-lcuori-DL9kwR-TSC-002-2017-DAG-2,ocds-lcuori-DL9kwR-TSC-002-2017-DAG-2/3,DL9kwR-C-0011-TSC-2018,DL9kwR-C-0011-TSC-2018,suretyBond,GgrxELe,Equidad Compañía de Seguros S.A.
ocds-lcuori-DL9kwR-TSC-002-2017-DAG-2,ocds-lcuori-DL9kwR-TSC-002-2017-DAG-2/3,DL9kwR-C-0012-TSC-2018,DL9kwR-C-0012-TSC-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-DL9kwR-TSC-002-2017-DAG-2,ocds-lcuori-DL9kwR-TSC-002-2017-DAG-2/3,DL9kwR-C-0013-TSC-2018,DL9kwR-C-0013-TSC-2018,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PLeQ0L-CON-MEP-078-17-1,ocds-lcuori-PLeQ0L-CON-MEP-078-17-1/4,PLeQ0L-CON-MEP-078-17,PLeQ0L-CON-MEP-078-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-090-17-1,ocds-lcuori-PLeQ0L-CON-MEP-090-17-1/4,PLeQ0L-CON-MEP-090-17,PLeQ0L-CON-MEP-090-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-MLQnAG-LPri-SESAL-HGS-020-2017-2,ocds-lcuori-MLQnAG-LPri-SESAL-HGS-020-2017-2/3,MLQnAG-LPri-SESAL-HGS-020-20172,MLQnAG-LPri-SESAL-HGS-020-20172,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-MLQnAG-LPri-SESAL-HGS-002-2017-2,ocds-lcuori-MLQnAG-LPri-SESAL-HGS-002-2017-2/3,MLQnAG-LPri-SESAL-HGS-002-20172,MLQnAG-LPri-SESAL-HGS-002-20172,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7GX4eG-LP-002-2017-2,ocds-lcuori-7GX4eG-LP-002-2017-2/3,7GX4eG-INE-002-2017,7GX4eG-INE-002-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-01-2017 2° PROCESO-2,ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-01-2017 2° PROCESO-2/3,wrV3LP-106733 1006734,wrV3LP-106733 1006734,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-007-2017-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-007-2017-1/3,vGZKAR-UTM CONT.-00040-2017,vGZKAR-UTM CONT.-00040-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-MLQW8R-07-2017-2,ocds-lcuori-MLQW8R-07-2017-2/3,MLQW8R-1228-2017,MLQW8R-1228-2017,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7GXmzR-CD-002-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-002-2017 CCIVS -2/3,7GXmzR-P8-020-2017 CCIVS,7GXmzR-P8-020-2017 CCIVS,check,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-7GXmzR-CD-002-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-002-2017 CCIVS -2/3,7GXmzR-P8-021-2017 CCIVS ,7GXmzR-P8-021-2017 CCIVS ,check,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-7GXmzR-LPN-004-2017 CCIVS -2,ocds-lcuori-7GXmzR-LPN-004-2017 CCIVS -2/3,7GXmzR-P8-008-2017 CCIVS ,7GXmzR-P8-008-2017 CCIVS ,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-PLeQ0L-CON-MEP-091-17-1,ocds-lcuori-PLeQ0L-CON-MEP-091-17-1/3,PLeQ0L-CON-MEP-091-17,PLeQ0L-CON-MEP-091-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-BCH-CM-T9433-1,ocds-lcuori-7rBxpG-BCH-CM-T9433-1/3,7rBxpG-029-2018,7rBxpG-029-2018,suretyBond,GjRDVLk,Banco Continental S.A.
ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2/3,7GXmzR-S9-17-12- 2017 ,7GXmzR-S9-17-12- 2017 ,suretyBond,GWRzbRe,Seguros Continental S.A.
ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2/3,7GXmzR-S9-18-12-2017,7GXmzR-S9-18-12-2017,suretyBond,GWRzbRe,Seguros Continental S.A.
ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2/3,7GXmzR-S9-19-12-2017,7GXmzR-S9-19-12-2017,suretyBond,GWRzbRe,Seguros Continental S.A.
ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2/3,7GXmzR-S9-20-12-2017,7GXmzR-S9-20-12-2017,suretyBond,GWRzbRe,Seguros Continental S.A.
ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2/3,7GXmzR-S9-23-12-2017,7GXmzR-S9-23-12-2017,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-XRb6JR-REQ-1173-2017-1,ocds-lcuori-XRb6JR-REQ-1173-2017-1/3,XRb6JR-REQ-1173-2017,XRb6JR-REQ-1173-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1194-2017-1,ocds-lcuori-XRb6JR-REQ-1194-2017-1/3,XRb6JR-REQ-1194-2017,XRb6JR-REQ-1194-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1191-2017-1,ocds-lcuori-XRb6JR-REQ-1191-2017-1/3,XRb6JR-REQ-1191-2017,XRb6JR-REQ-1191-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1186-2017-1,ocds-lcuori-XRb6JR-REQ-1186-2017-1/4,XRb6JR-REQ-1186-2017,XRb6JR-REQ-1186-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-ZGqW9r-LPN-007-IPM-2017-2,ocds-lcuori-ZGqW9r-LPN-007-IPM-2017-2/3,ZGqW9r-LPN-007-IPM-2017,ZGqW9r-LPN-007-IPM-2017,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-WRzdbL-LP-008-2017-HT-2,ocds-lcuori-WRzdbL-LP-008-2017-HT-2/3,WRzdbL-050-2017,WRzdbL-050-2017,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-WRzdbL-LP-009-2017-HT-2,ocds-lcuori-WRzdbL-LP-009-2017-HT-2/3,WRzdbL-060-2017,WRzdbL-060-2017,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-XRb6JR-REQ-1149-2017-1,ocds-lcuori-XRb6JR-REQ-1149-2017-1/3,XRb6JR-REQ-1149-2017,XRb6JR-REQ-1149-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1150-2017-1,ocds-lcuori-XRb6JR-REQ-1150-2017-1/4,XRb6JR-REQ-1150-2017,XRb6JR-REQ-1150-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-613-2017-1,ocds-lcuori-XRb6JR-REQ-613-2017-1/3,XRb6JR-REQ-613-2017,XRb6JR-REQ-613-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-611-2017-1,ocds-lcuori-XRb6JR-REQ-611-2017-1/3,XRb6JR-REQ-611-2017,XRb6JR-REQ-611-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-614-2017-1,ocds-lcuori-XRb6JR-REQ-614-2017-1/3,XRb6JR-REQ-614-2017,XRb6JR-REQ-614-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-jRDkVG-LP-17-2017-2,ocds-lcuori-jRDkVG-LP-17-2017-2/3,jRDkVG-LP-17-2017,jRDkVG-LP-17-2017,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-XRb6JR-LP-PANI04-2017-2,ocds-lcuori-XRb6JR-LP-PANI04-2017-2/3,XRb6JR-066-2017,XRb6JR-066-2017,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-grxzMG-CP-SAR-BID-026-2017-2,ocds-lcuori-grxzMG-CP-SAR-BID-026-2017-2/3,grxzMG-SAR-BID-3541-O-001-2018,grxzMG-SAR-BID-3541-O-001-2018,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-JL7qER-LPN-004-2017-2,ocds-lcuori-JL7qER-LPN-004-2017-2/3,JL7qER-004-2017,JL7qER-004-2017,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-XRb6JR-REQ-1618-2017-1,ocds-lcuori-XRb6JR-REQ-1618-2017-1/3,XRb6JR-REQ-1618-2017,XRb6JR-REQ-1618-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-LPública No.04-2017-2,ocds-lcuori-7rBxpG-LPública No.04-2017-2/3,7rBxpG-055-2017,7rBxpG-055-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-LPública No.04-2017-2,ocds-lcuori-7rBxpG-LPública No.04-2017-2/3,7rBxpG-056-2017,7rBxpG-056-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-22-17-1,ocds-lcuori-PLeQ0L-CON-MEP-22-17-1/4,PLeQ0L-CON-MEP-22-17,PLeQ0L-CON-MEP-22-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-MLQnAG-LPri-SESAL-HGS-037-2017-2,ocds-lcuori-MLQnAG-LPri-SESAL-HGS-037-2017-2/3,MLQnAG-LPri-SESAL-HGS-037-20172,MLQnAG-LPri-SESAL-HGS-037-20172,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQnAG-LPri-038-2017-SESAL-HGS-038-2017-2,ocds-lcuori-MLQnAG-LPri-038-2017-SESAL-HGS-038-2017-2/3,MLQnAG-LPri-SESAL-HGS-038-2017,MLQnAG-LPri-SESAL-HGS-038-2017,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-WRz0xL-LPN-SAR-012-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-012-2017-2/3,WRz0xL-SAR-DNAF-017-2018,WRz0xL-SAR-DNAF-017-2018,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-WRz0xL-LPN-SAR-012-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-012-2017-2/3,WRz0xL-SAR-DNAF-018-2018,WRz0xL-SAR-DNAF-018-2018,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-1RaMPR-LPI-03-BID-2470-2-2017-2,ocds-lcuori-1RaMPR-LPI-03-BID-2470-2-2017-2/3,1RaMPR-CONVENIO No. O-BID-2470-01-2018,1RaMPR-CONVENIO No. O-BID-2470-01-2018,suretyBond,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-1RaMPR-LPI-03-BID-2470-2-2017-2,ocds-lcuori-1RaMPR-LPI-03-BID-2470-2-2017-2/3,1RaMPR-O-BID-2470-01-2018,1RaMPR-O-BID-2470-01-2018,suretyBond,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-jRDkVG-LP-22-2017-2,ocds-lcuori-jRDkVG-LP-22-2017-2/3,jRDkVG-LP-22-2017,jRDkVG-LP-22-2017,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-XRb6JR-REQ-8-2017-1,ocds-lcuori-XRb6JR-REQ-8-2017-1/3,XRb6JR-REQ-8-2017,XRb6JR-REQ-8-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-269-2017-1,ocds-lcuori-XRb6JR-REQ-269-2017-1/3,XRb6JR-REQ-269-2017,XRb6JR-REQ-269-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-JL7W2L-LP 003-2017-2,ocds-lcuori-JL7W2L-LP 003-2017-2/4,JL7W2L-1603-2017,JL7W2L-1603-2017,check,GorvDGM,Banco Hondureño del Café S.A.
ocds-lcuori-NrdVGA-LPN-004-PROHECO-DGA-SE-2017-2,ocds-lcuori-NrdVGA-LPN-004-PROHECO-DGA-SE-2017-2/3,NrdVGA-004-2017,NrdVGA-004-2017,check,GPR85r9,"DAVIVIENDA HONDURAS, S. A. "
ocds-lcuori-XRb6JR-REQ-272-2017-1,ocds-lcuori-XRb6JR-REQ-272-2017-1/3,XRb6JR-REQ-272-2017,XRb6JR-REQ-272-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-orvkNL-LPN No.08-2017-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.08-2017-SEAF-UNAH-2/3,orvkNL-28-2019-SEAF-UNAH,orvkNL-28-2019-SEAF-UNAH,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-WRzdbL-LP-013-2017-HT-2,ocds-lcuori-WRzdbL-LP-013-2017-HT-2/3,WRzdbL-064-2017,WRzdbL-064-2017,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-WRz0xL-CM-SAR-231-2017-1,ocds-lcuori-WRz0xL-CM-SAR-231-2017-1/3,WRz0xL-SAR-DNAF-023-2017,WRz0xL-SAR-DNAF-023-2017,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-yRlaDr-LP. 008-2017-RSDCH-2,ocds-lcuori-yRlaDr-LP. 008-2017-RSDCH-2/3,yRlaDr-06028,yRlaDr-06028,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-yRlaDr-LP. 009-2017-RSDCH-2,ocds-lcuori-yRlaDr-LP. 009-2017-RSDCH-2/3,yRlaDr-06030,yRlaDr-06030,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-jRDkVG-LP-25-2017-2,ocds-lcuori-jRDkVG-LP-25-2017-2/3,jRDkVG-LP-25-2017,jRDkVG-LP-25-2017,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-MLQnAG-LPri-SESAL-HGS-004-2017-2,ocds-lcuori-MLQnAG-LPri-SESAL-HGS-004-2017-2/3,MLQnAG-LPri-SESAL-HGS-004-2017A,MLQnAG-LPri-SESAL-HGS-004-2017A,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-7rBxpG-CDirecta No.09-2017-2,ocds-lcuori-7rBxpG-CDirecta No.09-2017-2/3,7rBxpG-009-2018,7rBxpG-009-2018,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-PLeQ0L-CON-MEP-043-17-1,ocds-lcuori-PLeQ0L-CON-MEP-043-17-1/3,PLeQ0L-CON-MEP-043-17,PLeQ0L-CON-MEP-043-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-044-17-1,ocds-lcuori-PLeQ0L-CON-MEP-044-17-1/3,PLeQ0L-CON-MEP-044-17,PLeQ0L-CON-MEP-044-17,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-XRb6JR-REQ-1766-2017-1,ocds-lcuori-XRb6JR-REQ-1766-2017-1/3,XRb6JR-REQ-1766-2017,XRb6JR-REQ-1766-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-06-2017-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-06-2017-2/3,wrV3LP-61189,wrV3LP-61189,suretyBond,GkG1DLQ,Seguros del País S.A.
