ocid,id,awards/0/id
ocds-lcuori-WRz4xL-CM-311-IHSS-HE-2019-1,ocds-lcuori-WRz4xL-CM-311-IHSS-HE-2019-1/4,WRz4xL-CM-311-IHSS-HE-2019-1
ocds-lcuori-7GXbbr-CM-MCH-0183-19-1,ocds-lcuori-7GXbbr-CM-MCH-0183-19-1/5,7GXbbr-CM-MCH-0183-19-1
ocds-lcuori-oLjYzr-CM-167-MSFYC-2019-1,ocds-lcuori-oLjYzr-CM-167-MSFYC-2019-1/4,oLjYzr-CM-167-MSFYC-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1055-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1055-19-1/6,PLeQ0L-CM-MEP-1055-19-1
ocds-lcuori-8L47Pr-CD-043-2019-HO-1,ocds-lcuori-8L47Pr-CD-043-2019-HO-1/3,8L47Pr-CD-043-2019-HO-1
ocds-lcuori-PLeQ0L-CM-MEP-1056-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1056-19-1/6,PLeQ0L-CM-MEP-1056-19-1
ocds-lcuori-8L47Pr-CD-037-2019-HO-1,ocds-lcuori-8L47Pr-CD-037-2019-HO-1/3,8L47Pr-CD-037-2019-HO-1
ocds-lcuori-8L47Pr-CD-045-2019-1,ocds-lcuori-8L47Pr-CD-045-2019-1/3,8L47Pr-CD-045-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1059-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1059-19-1/6,PLeQ0L-CM-MEP-1059-19-1
ocds-lcuori-8L47Pr-CD-039-2019-HO-1,ocds-lcuori-8L47Pr-CD-039-2019-HO-1/3,8L47Pr-CD-039-2019-HO-1
ocds-lcuori-8L47Pr-L-P 014-2019-HO-2,ocds-lcuori-8L47Pr-L-P 014-2019-HO-2/3,8L47Pr-L-P 014-2019-HO-2
ocds-lcuori-8L47Pr-CD-040-2019-HO-1,ocds-lcuori-8L47Pr-CD-040-2019-HO-1/3,8L47Pr-CD-040-2019-HO-1
ocds-lcuori-8L47Pr-CD-041-2019-HO-1,ocds-lcuori-8L47Pr-CD-041-2019-HO-1/3,8L47Pr-CD-041-2019-HO-1
ocds-lcuori-DRWQ0L-Honducor-Dc-443-2019-1,ocds-lcuori-DRWQ0L-Honducor-Dc-443-2019-1/4,DRWQ0L-Honducor-Dc-443-2019-1
ocds-lcuori-DRWQ0L-Honducor-Dc-445-2019-1,ocds-lcuori-DRWQ0L-Honducor-Dc-445-2019-1/4,DRWQ0L-Honducor-Dc-445-2019-1
ocds-lcuori-jRDA5r-SOLICITUD683-1,ocds-lcuori-jRDA5r-SOLICITUD683-1/4,jRDA5r-SOLICITUD683-1
ocds-lcuori-0rwYG8-SOLPED-10001796-1,ocds-lcuori-0rwYG8-SOLPED-10001796-1/4,0rwYG8-SOLPED-10001796-1
ocds-lcuori-PGJALo-CM-ENEE-T-50001402-2019-1,ocds-lcuori-PGJALo-CM-ENEE-T-50001402-2019-1/6,PGJALo-CM-ENEE-T-50001402-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1323-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1323-19-1/5,PLeQ0L-CM-MEP-1323-19-1
ocds-lcuori-orvDGM-S-837-19-1,ocds-lcuori-orvDGM-S-837-19-1/4,orvDGM-S-837-19-1
ocds-lcuori-JL7JBr-CM-77-HBCBHR-2019-1,ocds-lcuori-JL7JBr-CM-77-HBCBHR-2019-1/4,JL7JBr-CM-77-HBCBHR-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1086-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1086-19-1/6,PLeQ0L-CM-MEP-1086-19-1
ocds-lcuori-jRDZVL-CM-050-SDH-2019-1,ocds-lcuori-jRDZVL-CM-050-SDH-2019-1/5,jRDZVL-CM-050-SDH-2019-1
ocds-lcuori-jRDZVL-CM-052-SEDH-2019-1,ocds-lcuori-jRDZVL-CM-052-SEDH-2019-1/6,jRDZVL-CM-052-SEDH-2019-1
ocds-lcuori-orvDGM-S-849-19-1,ocds-lcuori-orvDGM-S-849-19-1/4,orvDGM-S-849-19-1
ocds-lcuori-kG1PpL-CM-080-INPREUNAH-2019-1,ocds-lcuori-kG1PpL-CM-080-INPREUNAH-2019-1/4,kG1PpL-CM-080-INPREUNAH-2019-1
ocds-lcuori-orvDGM-S-854-19-1,ocds-lcuori-orvDGM-S-854-19-1/4,orvDGM-S-854-19-1
ocds-lcuori-orvDGM-S-855-19-1,ocds-lcuori-orvDGM-S-855-19-1/4,orvDGM-S-855-19-1
ocds-lcuori-jRDZVL-CM-054-SEDH-2019-1,ocds-lcuori-jRDZVL-CM-054-SEDH-2019-1/6,jRDZVL-CM-054-SEDH-2019-1
ocds-lcuori-DRWQ0L-Honducor-Dc-484-2019-1,ocds-lcuori-DRWQ0L-Honducor-Dc-484-2019-1/5,DRWQ0L-Honducor-Dc-484-2019-1
ocds-lcuori-DRWQ0L-Honducor-Dc-452-2019-1,ocds-lcuori-DRWQ0L-Honducor-Dc-452-2019-1/4,DRWQ0L-Honducor-Dc-452-2019-1
ocds-lcuori-mrY67L-1209-2019RSGD-1,ocds-lcuori-mrY67L-1209-2019RSGD-1/4,mrY67L-1209-2019RSGD-1
ocds-lcuori-vGZKAR-CM-AMD-CS-672-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-672-2019-1/5,vGZKAR-CM-AMD-CS-672-2019-1
ocds-lcuori-mrY67L-1309-2019 RSGD-1,ocds-lcuori-mrY67L-1309-2019 RSGD-1/4,mrY67L-1309-2019 RSGD-1
ocds-lcuori-mrY67L-1409-2019RSGD-1,ocds-lcuori-mrY67L-1409-2019RSGD-1/4,mrY67L-1409-2019RSGD-1
ocds-lcuori-XRb4KL-040-2019 ENEE-1,ocds-lcuori-XRb4KL-040-2019 ENEE-1/5,XRb4KL-040-2019 ENEE-1
ocds-lcuori-grxXor-CC 052 HAME 2019-1,ocds-lcuori-grxXor-CC 052 HAME 2019-1/3,grxXor-CC 052 HAME 2019-1
ocds-lcuori-8L4YaG-CM-0164-INA-2019-1,ocds-lcuori-8L4YaG-CM-0164-INA-2019-1/4,8L4YaG-CM-0164-INA-2019-1
ocds-lcuori-kR0Q0r-CM-ENAG-1475-2019-1,ocds-lcuori-kR0Q0r-CM-ENAG-1475-2019-1/5,kR0Q0r-CM-ENAG-1475-2019-1
ocds-lcuori-XRbOkr-CS-CSJ-2019-0719-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0719-1/4,XRbOkr-CS-CSJ-2019-0719-1
ocds-lcuori-NLPAVG-2019-099-FN-INAM-1,ocds-lcuori-NLPAVG-2019-099-FN-INAM-1/4,NLPAVG-2019-099-FN-INAM-1
ocds-lcuori-PLeQ0L-CM-MEP-1105-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1105-19-1/6,PLeQ0L-CM-MEP-1105-19-1
ocds-lcuori-0rw29R-CM-54-2019-1,ocds-lcuori-0rw29R-CM-54-2019-1/3,0rw29R-CM-54-2019-1
ocds-lcuori-PR8wNG-D-089-2019 / PRONADERS-1,ocds-lcuori-PR8wNG-D-089-2019 / PRONADERS-1/5,PR8wNG-D-089-2019 / PRONADERS-1
ocds-lcuori-MrMagr-LP-058-2019-2,ocds-lcuori-MrMagr-LP-058-2019-2/4,MrMagr-LP-058-2019-2
ocds-lcuori-MrMagr-LP-059-2019-2,ocds-lcuori-MrMagr-LP-059-2019-2/4,MrMagr-LP-059-2019-2
ocds-lcuori-PR8wNG-PROEN-073-2019-1,ocds-lcuori-PR8wNG-PROEN-073-2019-1/5,PR8wNG-PROEN-073-2019-1
ocds-lcuori-PR8wNG-PROEN-073-2019-02-1,ocds-lcuori-PR8wNG-PROEN-073-2019-02-1/5,PR8wNG-PROEN-073-2019-02-1
ocds-lcuori-PR8wNG-PROEN-073-2019-03-1,ocds-lcuori-PR8wNG-PROEN-073-2019-03-1/5,PR8wNG-PROEN-073-2019-03-1
ocds-lcuori-PR8Q5r-211-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-211-CM-IHT-2019-1/5,PR8Q5r-211-CM-IHT-2019-1
ocds-lcuori-7GXbbr-CM-MCH-0184-19-1,ocds-lcuori-7GXbbr-CM-MCH-0184-19-1/5,7GXbbr-CM-MCH-0184-19-1
ocds-lcuori-Er6aJR-CM-PAP-018-2019-1,ocds-lcuori-Er6aJR-CM-PAP-018-2019-1/5,Er6aJR-CM-PAP-018-2019-1
ocds-lcuori-ZGqKwr-FAPVS-020-2019-1,ocds-lcuori-ZGqKwr-FAPVS-020-2019-1/5,ZGqKwr-FAPVS-020-2019-1
ocds-lcuori-MLQmwL-CM-182-2019-1,ocds-lcuori-MLQmwL-CM-182-2019-1/4,MLQmwL-CM-182-2019-1
ocds-lcuori-mGEMGM-SEFIN-DSSM-001-2019-1,ocds-lcuori-mGEMGM-SEFIN-DSSM-001-2019-1/4,mGEMGM-SEFIN-DSSM-001-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1019-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1019-19-1/5,PLeQ0L-CM-MEP-1019-19-1
ocds-lcuori-kG1Wer-CM-21-EFSOFAH-2019-1,ocds-lcuori-kG1Wer-CM-21-EFSOFAH-2019-1/4,kG1Wer-CM-21-EFSOFAH-2019-1
ocds-lcuori-kR0qDr-DCC-047-2019-1,ocds-lcuori-kR0qDr-DCC-047-2019-1/5,kR0qDr-DCC-047-2019-1
ocds-lcuori-WRzj0R-CM-289-009210-PV-2019-1,ocds-lcuori-WRzj0R-CM-289-009210-PV-2019-1/5,WRzj0R-CM-289-009210-PV-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1114-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1114-19-1/5,PLeQ0L-CM-MEP-1114-19-1
ocds-lcuori-mGE7er-CM-118-DINAF-2019-1,ocds-lcuori-mGE7er-CM-118-DINAF-2019-1/6,mGE7er-CM-118-DINAF-2019-1
ocds-lcuori-jRDA5r-SOLICTUD  675-1,ocds-lcuori-jRDA5r-SOLICTUD  675-1/4,jRDA5r-SOLICTUD  675-1
ocds-lcuori-XRbOkr-CS-CSJ-2019-0728-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0728-1/3,XRbOkr-CS-CSJ-2019-0728-1
ocds-lcuori-oLjYzr-CM-178-MSFYC-2019-1,ocds-lcuori-oLjYzr-CM-178-MSFYC-2019-1/5,oLjYzr-CM-178-MSFYC-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1130-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1130-19-1/5,PLeQ0L-CM-MEP-1130-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1131-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1131-19-1/5,PLeQ0L-CM-MEP-1131-19-1
ocds-lcuori-MrMPYR-152-2019-1,ocds-lcuori-MrMPYR-152-2019-1/4,MrMPYR-152-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1139-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1139-19-1/5,PLeQ0L-CM-MEP-1139-19-1
ocds-lcuori-MLQmwL-CM-191-2019-1,ocds-lcuori-MLQmwL-CM-191-2019-1/5,MLQmwL-CM-191-2019-1
ocds-lcuori-gGywVr-36-0027-2019-1,ocds-lcuori-gGywVr-36-0027-2019-1/5,gGywVr-36-0027-2019-1
ocds-lcuori-jRDA5r-SOLICITUD654-1,ocds-lcuori-jRDA5r-SOLICITUD654-1/4,jRDA5r-SOLICITUD654-1
ocds-lcuori-mrY1dr-CM-710-SEDS-2019-1,ocds-lcuori-mrY1dr-CM-710-SEDS-2019-1/5,mrY1dr-CM-710-SEDS-2019-1
ocds-lcuori-WRzj0R-CM-295-009064-PV-2019-1,ocds-lcuori-WRzj0R-CM-295-009064-PV-2019-1/4,WRzj0R-CM-295-009064-PV-2019-1
ocds-lcuori-WRzj0R-CM-301-009212-PV-2019-1,ocds-lcuori-WRzj0R-CM-301-009212-PV-2019-1/4,WRzj0R-CM-301-009212-PV-2019-1
ocds-lcuori-orvwnL-CM-532-INP-2019-1,ocds-lcuori-orvwnL-CM-532-INP-2019-1/5,orvwnL-CM-532-INP-2019-1
ocds-lcuori-NLPAVG-2019-081-FN-INAM            -1,ocds-lcuori-NLPAVG-2019-081-FN-INAM            -1/4,NLPAVG-2019-081-FN-INAM            -1
ocds-lcuori-MrMPYR-153-2019-1,ocds-lcuori-MrMPYR-153-2019-1/4,MrMPYR-153-2019-1
ocds-lcuori-jRDZVL-CM-057-SEDH-2019-1,ocds-lcuori-jRDZVL-CM-057-SEDH-2019-1/5,jRDZVL-CM-057-SEDH-2019-1
ocds-lcuori-7rBxpG-BCH-CM-T12079-2019-1,ocds-lcuori-7rBxpG-BCH-CM-T12079-2019-1/4,7rBxpG-BCH-CM-T12079-2019-1
ocds-lcuori-mrY1dr-CM-719-SEDS-2019-1,ocds-lcuori-mrY1dr-CM-719-SEDS-2019-1/5,mrY1dr-CM-719-SEDS-2019-1
ocds-lcuori-MLQPmr-CM-116-PGR-2019-1,ocds-lcuori-MLQPmr-CM-116-PGR-2019-1/4,MLQPmr-CM-116-PGR-2019-1
ocds-lcuori-XRbOkr-CS-CSJ-2019-0741-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0741-1/5,XRbOkr-CS-CSJ-2019-0741-1
ocds-lcuori-kR0qDr-DCC-048-2019-1,ocds-lcuori-kR0qDr-DCC-048-2019-1/6,kR0qDr-DCC-048-2019-1
ocds-lcuori-oLjwAG-CM-124-CBQ-2019-1,ocds-lcuori-oLjwAG-CM-124-CBQ-2019-1/4,oLjwAG-CM-124-CBQ-2019-1
ocds-lcuori-MrMagr-CT-341-2019-1,ocds-lcuori-MrMagr-CT-341-2019-1/4,MrMagr-CT-341-2019-1
ocds-lcuori-WRz4xL-CM-334-IHSS-HE-2019-1,ocds-lcuori-WRz4xL-CM-334-IHSS-HE-2019-1/4,WRz4xL-CM-334-IHSS-HE-2019-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-8487-2019-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-8487-2019-1/4,orvovL-UNAH-SEAF-OC-8487-2019-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-8497-2019-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-8497-2019-1/4,orvovL-UNAH-SEAF-OC-8497-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1146-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1146-19-1/5,PLeQ0L-CM-MEP-1146-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1150-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1150-19-1/5,PLeQ0L-CM-MEP-1150-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1160-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1160-19-1/5,PLeQ0L-CM-MEP-1160-19-1
ocds-lcuori-XRbOkr-CS-CSJ-2019-0745-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0745-1/5,XRbOkr-CS-CSJ-2019-0745-1
ocds-lcuori-7GXbbr-CM-MCH-0189-19-1,ocds-lcuori-7GXbbr-CM-MCH-0189-19-1/5,7GXbbr-CM-MCH-0189-19-1
ocds-lcuori-DRWQ0L-Honducor-Dc-457-2019-1,ocds-lcuori-DRWQ0L-Honducor-Dc-457-2019-1/4,DRWQ0L-Honducor-Dc-457-2019-1
ocds-lcuori-DRWQ0L-Honducor-Dc-458-2019-1,ocds-lcuori-DRWQ0L-Honducor-Dc-458-2019-1/4,DRWQ0L-Honducor-Dc-458-2019-1
ocds-lcuori-DRWQ0L-Honducor-Dc-459-2019-1,ocds-lcuori-DRWQ0L-Honducor-Dc-459-2019-1/4,DRWQ0L-Honducor-Dc-459-2019-1
ocds-lcuori-vGZP7r-PVS-008-2019-1,ocds-lcuori-vGZP7r-PVS-008-2019-1/5,vGZP7r-PVS-008-2019-1
ocds-lcuori-orvDGM-S-862-19-1,ocds-lcuori-orvDGM-S-862-19-1/4,orvDGM-S-862-19-1
ocds-lcuori-DL9kwR-CC-8460-TSC-2019-1,ocds-lcuori-DL9kwR-CC-8460-TSC-2019-1/4,DL9kwR-CC-8460-TSC-2019-1
ocds-lcuori-DL9kwR-CC-8462-TSC-2019-1,ocds-lcuori-DL9kwR-CC-8462-TSC-2019-1/4,DL9kwR-CC-8462-TSC-2019-1
ocds-lcuori-DL9kwR-CC-8463-TSC-2019-1,ocds-lcuori-DL9kwR-CC-8463-TSC-2019-1/4,DL9kwR-CC-8463-TSC-2019-1
ocds-lcuori-jRDVyL-BANHP_146_2019-1,ocds-lcuori-jRDVyL-BANHP_146_2019-1/3,jRDVyL-BANHP_146_2019-1
ocds-lcuori-mrY1dr-CM-744-SEDS-2019-1,ocds-lcuori-mrY1dr-CM-744-SEDS-2019-1/5,mrY1dr-CM-744-SEDS-2019-1
ocds-lcuori-PR8M9r-CM-121-IP-2019-1,ocds-lcuori-PR8M9r-CM-121-IP-2019-1/8,PR8M9r-CM-121-IP-2019-1
ocds-lcuori-Zr56vL-Cot.000260-2019-1,ocds-lcuori-Zr56vL-Cot.000260-2019-1/4,Zr56vL-Cot.000260-2019-1
ocds-lcuori-mrY1dr-CM-764-SEDS-2019-1,ocds-lcuori-mrY1dr-CM-764-SEDS-2019-1/5,mrY1dr-CM-764-SEDS-2019-1
ocds-lcuori-JL7qER-1012132495-1,ocds-lcuori-JL7qER-1012132495-1/4,JL7qER-1012132495-1
ocds-lcuori-mrY1dr-CM-768-SEDS-2019-1,ocds-lcuori-mrY1dr-CM-768-SEDS-2019-1/5,mrY1dr-CM-768-SEDS-2019-1
ocds-lcuori-mrY1dr-CM-770-SEDS-2019-1,ocds-lcuori-mrY1dr-CM-770-SEDS-2019-1/5,mrY1dr-CM-770-SEDS-2019-1
ocds-lcuori-DL9kwR-CC-8475-TSC-2019-1,ocds-lcuori-DL9kwR-CC-8475-TSC-2019-1/4,DL9kwR-CC-8475-TSC-2019-1
ocds-lcuori-4LOQbR-ARVN-012-2019-1,ocds-lcuori-4LOQbR-ARVN-012-2019-1/4,4LOQbR-ARVN-012-2019-1
ocds-lcuori-4LOQbR-ARVN-013-2019-1,ocds-lcuori-4LOQbR-ARVN-013-2019-1/4,4LOQbR-ARVN-013-2019-1
ocds-lcuori-Zr5B9L-CM-SESAL-NC-0453-P-0381-2019-1,ocds-lcuori-Zr5B9L-CM-SESAL-NC-0453-P-0381-2019-1/5,Zr5B9L-CM-SESAL-NC-0453-P-0381-2019-1
ocds-lcuori-DRWQ0L-Honducor-Dc-464-2019-1,ocds-lcuori-DRWQ0L-Honducor-Dc-464-2019-1/4,DRWQ0L-Honducor-Dc-464-2019-1
ocds-lcuori-DRWQ0L-Honducor-Dc-446-2019-1,ocds-lcuori-DRWQ0L-Honducor-Dc-446-2019-1/4,DRWQ0L-Honducor-Dc-446-2019-1
ocds-lcuori-PR8ooG-CM-148-CONAPID-2019-1,ocds-lcuori-PR8ooG-CM-148-CONAPID-2019-1/4,PR8ooG-CM-148-CONAPID-2019-1
ocds-lcuori-jRDA5r-SOLICITUD@91-1,ocds-lcuori-jRDA5r-SOLICITUD@91-1/4,jRDA5r-SOLICITUD@91-1
ocds-lcuori-jRDZVL-CM-061-SEDH-2019-1,ocds-lcuori-jRDZVL-CM-061-SEDH-2019-1/6,jRDZVL-CM-061-SEDH-2019-1
ocds-lcuori-7G3Myr-1244-2019-1,ocds-lcuori-7G3Myr-1244-2019-1/3,7G3Myr-1244-2019-1
ocds-lcuori-7G3Myr-1239-2019-1,ocds-lcuori-7G3Myr-1239-2019-1/3,7G3Myr-1239-2019-1
ocds-lcuori-XRbOkr-CS-CSJ-2019-0758-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0758-1/6,XRbOkr-CS-CSJ-2019-0758-1
ocds-lcuori-PLeQ0L-CM-MEP-1170-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1170-19-1/5,PLeQ0L-CM-MEP-1170-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1177-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1177-19-1/4,PLeQ0L-CM-MEP-1177-19-1
ocds-lcuori-PR8wNG-PROEN-142-2019 / 2-1,ocds-lcuori-PR8wNG-PROEN-142-2019 / 2-1/5,PR8wNG-PROEN-142-2019 / 2-1
ocds-lcuori-PLeQ0L-CM-MEP-1178-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1178-19-1/5,PLeQ0L-CM-MEP-1178-19-1
ocds-lcuori-gRNqYG-CM-038-MUNIESPARTA-2019-1,ocds-lcuori-gRNqYG-CM-038-MUNIESPARTA-2019-1/4,gRNqYG-CM-038-MUNIESPARTA-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1183-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1183-19-1/4,PLeQ0L-CM-MEP-1183-19-1
ocds-lcuori-JL7qER-1012132812-1,ocds-lcuori-JL7qER-1012132812-1/4,JL7qER-1012132812-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-8528-2019-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-8528-2019-1/4,orvovL-UNAH-SEAF-OC-8528-2019-1
ocds-lcuori-mrY1dr-CM-772-SEDS-2019-1,ocds-lcuori-mrY1dr-CM-772-SEDS-2019-1/5,mrY1dr-CM-772-SEDS-2019-1
ocds-lcuori-gGywVr-36-032-2019-1,ocds-lcuori-gGywVr-36-032-2019-1/4,gGywVr-36-032-2019-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-8549-2019-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-8549-2019-1/4,orvovL-UNAH-SEAF-OC-8549-2019-1
ocds-lcuori-mGEMGM-SEFIN-DGID-014-2019-1,ocds-lcuori-mGEMGM-SEFIN-DGID-014-2019-1/4,mGEMGM-SEFIN-DGID-014-2019-1
ocds-lcuori-7GXbbr-CM-MCH-0196-19-1,ocds-lcuori-7GXbbr-CM-MCH-0196-19-1/5,7GXbbr-CM-MCH-0196-19-1
ocds-lcuori-WRz4xL-CM-356-IHSS-HE-2019-1,ocds-lcuori-WRz4xL-CM-356-IHSS-HE-2019-1/4,WRz4xL-CM-356-IHSS-HE-2019-1
ocds-lcuori-7GXbbr-CM-MCH-0197-19-1,ocds-lcuori-7GXbbr-CM-MCH-0197-19-1/5,7GXbbr-CM-MCH-0197-19-1
ocds-lcuori-WRz4xL-CM-362-IHSS-HE-2019-1,ocds-lcuori-WRz4xL-CM-362-IHSS-HE-2019-1/4,WRz4xL-CM-362-IHSS-HE-2019-1
ocds-lcuori-7GXbbr-CM-MCH-0198-19-1,ocds-lcuori-7GXbbr-CM-MCH-0198-19-1/5,7GXbbr-CM-MCH-0198-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1186-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1186-19-1/5,PLeQ0L-CM-MEP-1186-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1189-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1189-19-1/5,PLeQ0L-CM-MEP-1189-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1196-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1196-19-1/5,PLeQ0L-CM-MEP-1196-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1198-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1198-19-1/5,PLeQ0L-CM-MEP-1198-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1204-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1204-19-1/4,PLeQ0L-CM-MEP-1204-19-1
ocds-lcuori-4LOV1r-DICTA-SAG-LP-002-2019-2,ocds-lcuori-4LOV1r-DICTA-SAG-LP-002-2019-2/6,4LOV1r-DICTA-SAG-LP-002-2019-2
ocds-lcuori-7GXbbr-CM-MCH-0203-19-1,ocds-lcuori-7GXbbr-CM-MCH-0203-19-1/5,7GXbbr-CM-MCH-0203-19-1
ocds-lcuori-PLewkR-HBCBCH-433-2019-1,ocds-lcuori-PLewkR-HBCBCH-433-2019-1/4,PLewkR-HBCBCH-433-2019-1
ocds-lcuori-WRz4xL-CM-366-IHSS-HE-2019-1,ocds-lcuori-WRz4xL-CM-366-IHSS-HE-2019-1/4,WRz4xL-CM-366-IHSS-HE-2019-1
ocds-lcuori-yRl6pL-CP-29-SSIS-BID-3371-2019-1,ocds-lcuori-yRl6pL-CP-29-SSIS-BID-3371-2019-1/5,yRl6pL-CP-29-SSIS-BID-3371-2019-1
ocds-lcuori-7GXbbr-CM-MCH-209-19-1,ocds-lcuori-7GXbbr-CM-MCH-209-19-1/5,7GXbbr-CM-MCH-209-19-1
ocds-lcuori-DRW55L-34-CM-SETUR-2019-1,ocds-lcuori-DRW55L-34-CM-SETUR-2019-1/5,DRW55L-34-CM-SETUR-2019-1
ocds-lcuori-MLQmwL-CM-198-2019-1,ocds-lcuori-MLQmwL-CM-198-2019-1/4,MLQmwL-CM-198-2019-1
ocds-lcuori-XRbOkr-CS-CSJ-2019-0767-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0767-1/4,XRbOkr-CS-CSJ-2019-0767-1
ocds-lcuori-XRbOkr-CS-CSJ-2019-0768-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0768-1/4,XRbOkr-CS-CSJ-2019-0768-1
ocds-lcuori-yRl6pL-CP-017-SSIS-BID-3371-2019-1,ocds-lcuori-yRl6pL-CP-017-SSIS-BID-3371-2019-1/5,yRl6pL-CP-017-SSIS-BID-3371-2019-1
ocds-lcuori-8L4YaG-CM-0175-INA-2019-1,ocds-lcuori-8L4YaG-CM-0175-INA-2019-1/4,8L4YaG-CM-0175-INA-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1210-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1210-19-1/4,PLeQ0L-CM-MEP-1210-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1219-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1219-19-1/4,PLeQ0L-CM-MEP-1219-19-1
ocds-lcuori-PLeQ0L-CM-MEP-1220-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1220-19-1/5,PLeQ0L-CM-MEP-1220-19-1
ocds-lcuori-WRz4xL-CM-382-IHSS-HE-2019-1,ocds-lcuori-WRz4xL-CM-382-IHSS-HE-2019-1/4,WRz4xL-CM-382-IHSS-HE-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1221-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1221-19-1/4,PLeQ0L-CM-MEP-1221-19-1
ocds-lcuori-gLkw4L-CM-568-CBD-2019-1,ocds-lcuori-gLkw4L-CM-568-CBD-2019-1/4,gLkw4L-CM-568-CBD-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1226-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1226-19-1/5,PLeQ0L-CM-MEP-1226-19-1
ocds-lcuori-MLQPmr-CM-127-PGR-2019-1,ocds-lcuori-MLQPmr-CM-127-PGR-2019-1/4,MLQPmr-CM-127-PGR-2019-1
ocds-lcuori-PLeQ0L-CM-MEP-1227-19-1,ocds-lcuori-PLeQ0L-CM-MEP-1227-19-1/5,PLeQ0L-CM-MEP-1227-19-1
ocds-lcuori-XRbOkr-CS-CSJ-2019-0769-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0769-1/4,XRbOkr-CS-CSJ-2019-0769-1
ocds-lcuori-XRbOkr-CS-CSJ-2019-0770-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0770-1/5,XRbOkr-CS-CSJ-2019-0770-1
