ocid,id,contracts/0/id,contracts/0/guarantees/0/id,contracts/0/guarantees/0/guaranteeType,contracts/0/guarantees/0/guarantor/id,contracts/0/guarantees/0/guarantor/name
ocds-lcuori-vGZKAR-CM-AMD-UTM-121-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-121-2019-1/2,vGZKAR-UTM CONT 238-2019,vGZKAR-UTM CONT 238-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR0qDr-LPN-003-2019-2,ocds-lcuori-kR0qDr-LPN-003-2019-2/4,kR0qDr-No.09-2020,kR0qDr-No.09-2020,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-101-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-101-2019-1/2,vGZKAR-UTM CONT 203-2019,vGZKAR-UTM CONT 203-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-114-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-114-2019-1/3,vGZKAR-UTM CONT 232-2019,vGZKAR-UTM CONT 232-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-070-19-1,ocds-lcuori-PLeQ0L-CON-MEP-070-19-1/2,PLeQ0L-CON-MEP-070-19,PLeQ0L-CON-MEP-070-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-071-19-1,ocds-lcuori-PLeQ0L-CON-MEP-071-19-1/2,PLeQ0L-CON-MEP-071-19,PLeQ0L-CON-MEP-071-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-073-19-1,ocds-lcuori-PLeQ0L-CON-MEP-073-19-1/2,PLeQ0L-CON-MEP-073-19,PLeQ0L-CON-MEP-073-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-yRlaDr-LP. 021-2019-RSDCH-2,ocds-lcuori-yRlaDr-LP. 021-2019-RSDCH-2/2,yRlaDr-010-2019,yRlaDr-010-2019,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-ZGqW9r-LPN-0013-IPM-2019-2,ocds-lcuori-ZGqW9r-LPN-0013-IPM-2019-2/3,ZGqW9r-LPN-0013-IPM-2019,ZGqW9r-LPN-0013-IPM-2019,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-119-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-119-2019-1/2,vGZKAR-UTM CONT 236-2019,vGZKAR-UTM CONT 236-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-074-19-1,ocds-lcuori-PLeQ0L-CON-MEP-074-19-1/2,PLeQ0L-CON-MEP-074-19,PLeQ0L-CON-MEP-074-19,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-kR2qdG-LP-017-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-017-HRSC-2019-2/2,kR2qdG-44-2019,kR2qdG-44-2019,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-kR2qdG-LP-018-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-018-HRSC-2019-2/2,kR2qdG-45-2019,kR2qdG-45-2019,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-PLeQ0L-CON-MEP-075-19-1,ocds-lcuori-PLeQ0L-CON-MEP-075-19-1/2,PLeQ0L-CON-MEP-075-19,PLeQ0L-CON-MEP-075-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-076-19-1,ocds-lcuori-PLeQ0L-CON-MEP-076-19-1/2,PLeQ0L-CON-MEP-076-19,PLeQ0L-CON-MEP-076-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-077-19-1,ocds-lcuori-PLeQ0L-CON-MEP-077-19-1/2,PLeQ0L-CON-MEP-077-19,PLeQ0L-CON-MEP-077-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXmzR-LPN-012-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-012-2019 CCIVS -2/3,7GXmzR-P2-023-2019 CCIVS,7GXmzR-P2-023-2019 CCIVS,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-kR2qdG-LP-019-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-019-HRSC-2019-2/2,kR2qdG-46-2019,kR2qdG-46-2019,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-WRz0xL-LPN-SAR-011-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-011-2019-2/3,WRz0xL-SAR-DNAF-001-2020,WRz0xL-SAR-DNAF-001-2020,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-WRzdbL-LP-017-2019-HT-2,ocds-lcuori-WRzdbL-LP-017-2019-HT-2/2,WRzdbL-0103-2019,WRzdbL-0103-2019,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-7GXmzR-LP-008-2019 CCIVS -2,ocds-lcuori-7GXmzR-LP-008-2019 CCIVS -2/2,7GXmzR-P4-020-2019 CCIVS,7GXmzR-P4-020-2019 CCIVS,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-Er6O7L-LPN-02-2019-2,ocds-lcuori-Er6O7L-LPN-02-2019-2/3,Er6O7L-009-2019,Er6O7L-009-2019,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-ERpaPr-59-2019-2,ocds-lcuori-ERpaPr-59-2019-2/2,ERpaPr-59-2019,ERpaPr-59-2019,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-kR2qdG-LP-020-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-020-HRSC-2019-2/2,kR2qdG-52-2019,kR2qdG-52-2019,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-2LAakL-LP-019-2019-2,ocds-lcuori-2LAakL-LP-019-2019-2/2,2LAakL-LP-019-2019,2LAakL-LP-019-2019,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-7GXmzR-CD-005-2019 CCIVS -2,ocds-lcuori-7GXmzR-CD-005-2019 CCIVS -2/2,7GXmzR-0919,7GXmzR-0919,check,GgGy4LO,Banco Banrural
ocds-lcuori-kR2qdG-LP-022-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-022-HRSC-2019-2/2,kR2qdG-57-2019,kR2qdG-57-2019,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-kR2qdG-LP-023-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-023-HRSC-2019-2/2,kR2qdG-58-2019,kR2qdG-58-2019,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-vGZKAR-CM-AMD-UTM-117-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-117-2019-1/3,vGZKAR-UTM CONT 234-2019,vGZKAR-UTM CONT 234-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-086-19-1,ocds-lcuori-PLeQ0L-CON-MEP-086-19-1/2,PLeQ0L-CON-MEP-086-19,PLeQ0L-CON-MEP-086-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-LPública No.30-2019-2,ocds-lcuori-7rBxpG-LPública No.30-2019-2/3,7rBxpG-008-2020,7rBxpG-008-2020,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-7G3oBG-LP13-RMSPS-19-2,ocds-lcuori-7G3oBG-LP13-RMSPS-19-2/4,7G3oBG-48-022-2019,7G3oBG-48-022-2019,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-110-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-110-2019-1/3,vGZKAR-UTM CONT 233-2019,vGZKAR-UTM CONT 233-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-111-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-111-2019-1/3,vGZKAR-UTM CONT 229-2019,vGZKAR-UTM CONT 229-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-1Ra6lr-LP-No.001-2019-CENET-2,ocds-lcuori-1Ra6lr-LP-No.001-2019-CENET-2/3,1Ra6lr-No.S-001-2020-CENET,1Ra6lr-No.S-001-2020-CENET,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-grxXEr-L.P. 062-2019-2,ocds-lcuori-grxXEr-L.P. 062-2019-2/2,grxXEr-3406,grxXEr-3406,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-grxXEr-L.P.063-2019-2,ocds-lcuori-grxXEr-L.P.063-2019-2/2,grxXEr-3407,grxXEr-3407,check,GNrdVGA,Banco de Los Trabajadores
ocds-lcuori-grxXEr-L.P. 064-2019-2,ocds-lcuori-grxXEr-L.P. 064-2019-2/2,grxXEr-3408,grxXEr-3408,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-vGZKAR-CM-AMD-UTM-104-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-104-2019-1/2,vGZKAR-UTM CONT 220-2019,vGZKAR-UTM CONT 220-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-105-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-105-2019-1/2,vGZKAR-UTM CONT 221-2019,vGZKAR-UTM CONT 221-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-106-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-106-2019-1/3,vGZKAR-UTM CONT 222-2019,vGZKAR-UTM CONT 222-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-129-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-129-2019-1/3,vGZKAR-UTM CONT 258-2019,vGZKAR-UTM CONT 258-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-131-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-131-2019-1/3,vGZKAR-UTM CONT 256-2019,vGZKAR-UTM CONT 256-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-137-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-137-2019-1/3,vGZKAR-UTM CONT 251-2019,vGZKAR-UTM CONT 251-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-118-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-118-2019-1/3,vGZKAR-UTM CONT 235-2019,vGZKAR-UTM CONT 235-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-120-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-120-2019-1/3,vGZKAR-UTM CONT 237-2019,vGZKAR-UTM CONT 237-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-138-CM-AMD-UTM-138-2019-1,ocds-lcuori-vGZKAR-138-CM-AMD-UTM-138-2019-1/3,vGZKAR-UTM CONT 253-2019,vGZKAR-UTM CONT 253-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-grxXEr-L.P. 066-2019-2,ocds-lcuori-grxXEr-L.P. 066-2019-2/2,grxXEr-3414,grxXEr-3414,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-7GXmzR-CD-011-2019 CCIVS -2,ocds-lcuori-7GXmzR-CD-011-2019 CCIVS -2/2,7GXmzR-S3-17-11-2019 ,7GXmzR-S3-17-11-2019 ,check,GgGy4LO,Banco Banrural
ocds-lcuori-7GXmzR-CD-011-2019 CCIVS -2,ocds-lcuori-7GXmzR-CD-011-2019 CCIVS -2/2,7GXmzR-S7-16-11-2019,7GXmzR-S7-16-11-2019,check,GgGy4LO,Banco Banrural
ocds-lcuori-grxXEr-L.P. 069-2019-2,ocds-lcuori-grxXEr-L.P. 069-2019-2/2,grxXEr-3417,grxXEr-3417,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-grxXEr-L.P.070-2019-2,ocds-lcuori-grxXEr-L.P.070-2019-2/2,grxXEr-3418,grxXEr-3418,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-grxXEr-L.P.070-2019-2,ocds-lcuori-grxXEr-L.P.070-2019-2/2,grxXEr-3431,grxXEr-3431,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-grxXEr-L.P. 071-2019-2,ocds-lcuori-grxXEr-L.P. 071-2019-2/2,grxXEr-3419,grxXEr-3419,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-grxXEr-L.P.072-2019-2,ocds-lcuori-grxXEr-L.P.072-2019-2/2,grxXEr-3420,grxXEr-3420,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-JL7qER-LPN-003-2019-2,ocds-lcuori-JL7qER-LPN-003-2019-2/3,JL7qER-003-2019,JL7qER-003-2019,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-NrdVGA-LP-001-USEA-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LP-001-USEA-DGA-SE-2019-2/4,NrdVGA-14-2019,NrdVGA-14-2019,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-7GXMRV-CP-001-DGOP-OO.UU.-2019-2,ocds-lcuori-7GXMRV-CP-001-DGOP-OO.UU.-2019-2/2,7GXMRV-006-SU-DGOP-INSEP-2019,7GXMRV-006-SU-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-001-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-001-DGOP-OOUU. -2019-2/2,7GXMRV-007-CO-DGOP-INSEP-2019,7GXMRV-007-CO-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-003-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-003-DGOP-OOUU. -2019-2/2,7GXMRV-009-CO-DGOP-INSEP-2019,7GXMRV-009-CO-DGOP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-002-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-002-DGOP-OOUU. -2019-2/2,7GXMRV-008-CO-DGOP-INSEP-2019,7GXMRV-008-CO-DGOP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-005-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-005-DGOP-OOUU. -2019-2/2,7GXMRV-010-CO-DGOP-INSEP-2019,7GXMRV-010-CO-DGOP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-006-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-006-DGOP-OOUU. -2019-2/2,7GXMRV-011-CO-DGOP-INSEP-2019,7GXMRV-011-CO-DGOP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-020-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-020-DGOP-OOUU. -2019-2/2,7GXMRV-012-CO-DGOP-INSEP-2019,7GXMRV-012-CO-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-CP-002-DGOP-OO.UU.-2019-2,ocds-lcuori-7GXMRV-CP-002-DGOP-OO.UU.-2019-2/2,7GXMRV-013-SU-DGOP-INSEP-2019,7GXMRV-013-SU-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-004-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-004-DGOP-OOUU. -2019-2/2,7GXMRV-015-CO-DGOP-INSEP-2019,7GXMRV-015-CO-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-018-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-018-DGOP-OOUU. -2019-2/2,7GXMRV-016-CO-DGOP-INSEP-2019,7GXMRV-016-CO-DGOP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-019-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-019-DGOP-OOUU. -2019-2/2,7GXMRV-014-CO-DGOP-INSEP-2019,7GXMRV-014-CO-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-022-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-022-DGOP-OOUU. -2019-2/2,7GXMRV-017-CO-DGOP-INSEP-2019,7GXMRV-017-CO-DGOP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-023-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-023-DGOP-OOUU. -2019-2/2,7GXMRV-018-CO-DGOP-INSEP-2019,7GXMRV-018-CO-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-CP-003-DGOP-OO.UU.-2019-2,ocds-lcuori-7GXMRV-CP-003-DGOP-OO.UU.-2019-2/2,7GXMRV-019-SU-DGOP-INSEP-2019,7GXMRV-019-SU-DGOP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-008-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-008-DGOP-OOUU. -2019-2/2,7GXMRV-024-CO-DGOP-INSEP-2019,7GXMRV-024-CO-DGOP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-009-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-009-DGOP-OOUU. -2019-2/2,7GXMRV-023-CO-DGOP-INSEP-2019,7GXMRV-023-CO-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-010-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-010-DGOP-OOUU. -2019-2/2,7GXMRV-021-CO-DGOP-INSEP-2019,7GXMRV-021-CO-DGOP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7GXMRV-LP-011-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-011-DGOP-OOUU. -2019-2/2,7GXMRV-022-CO-DGOP-INSEP-2019,7GXMRV-022-CO-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-CP-004-DGOP-OO.UU.-2019-2,ocds-lcuori-7GXMRV-CP-004-DGOP-OO.UU.-2019-2/2,7GXMRV-026-SU-DGOP-INSEP-2019,7GXMRV-026-SU-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-013-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-013-DGOP-OOUU. -2019-2/2,7GXMRV-028-CO-DGOP-INSEP-2019,7GXMRV-028-CO-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-015-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-015-DGOP-OOUU. -2019-2/2,7GXMRV-030-CO-DGOP-INSEP-2019,7GXMRV-030-CO-DGOP-INSEP-2019,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7GXMRV-LP-017-DGOP-OOUU. -2019-2,ocds-lcuori-7GXMRV-LP-017-DGOP-OOUU. -2019-2/2,7GXMRV-032-CO-DGOP-INSEP-2019	,7GXMRV-032-CO-DGOP-INSEP-2019	,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kR05rP-LPR-038-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-038-UDEIP-INSEP-2019-2/4,kR05rP-LPR-038-UDEIP-INSEP-2019,kR05rP-LPR-038-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-100-19-1,ocds-lcuori-PLeQ0L-CON-MEP-100-19-1/5,PLeQ0L-CON-MEP-100-19,PLeQ0L-CON-MEP-100-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-MrMPYR-LP-CNBS-04-2019-2,ocds-lcuori-MrMPYR-LP-CNBS-04-2019-2/4,MrMPYR-CNBS-CSE-02/2020,MrMPYR-CNBS-CSE-02/2020,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-orvkNL-LPr. No.05-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPr. No.05-2019-SEAF-UNAH-2/3,orvkNL-31-2019-SEAF-UNAH,orvkNL-31-2019-SEAF-UNAH,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-PLeQ0L-CON-MEP-093-19-1,ocds-lcuori-PLeQ0L-CON-MEP-093-19-1/4,PLeQ0L-CON-MEP-093-19,PLeQ0L-CON-MEP-093-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-CON-MEP-094-19-1,ocds-lcuori-PLeQ0L-CON-MEP-094-19-1/4,PLeQ0L-CON-MEP-094-19,PLeQ0L-CON-MEP-094-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-4LOY7R-LP-03-2019-2,ocds-lcuori-4LOY7R-LP-03-2019-2/2,4LOY7R-22-2019,4LOY7R-22-2019,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7GXmzR-CD-009-2019 CCIVS -2,ocds-lcuori-7GXmzR-CD-009-2019 CCIVS -2/3,7GXmzR-S5-18-11-2019,7GXmzR-S5-18-11-2019,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7GXmzR-CD-009-2019 CCIVS -2,ocds-lcuori-7GXmzR-CD-009-2019 CCIVS -2/3,7GXmzR-S9-19-11-2019,7GXmzR-S9-19-11-2019,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7GXmzR-CD-009-2019 CCIVS -2,ocds-lcuori-7GXmzR-CD-009-2019 CCIVS -2/3,7GXmzR-S9-20-11-2019,7GXmzR-S9-20-11-2019,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7GXmzR-CD-010-2019 CCIVS -2,ocds-lcuori-7GXmzR-CD-010-2019 CCIVS -2/3,7GXmzR-S9-21-11-2019,7GXmzR-S9-21-11-2019,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7GXmzR-CD-010-2019 CCIVS -2,ocds-lcuori-7GXmzR-CD-010-2019 CCIVS -2/3,7GXmzR-S9-22-11-2019,7GXmzR-S9-22-11-2019,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7GXmzR-CD-010-2019 CCIVS -2,ocds-lcuori-7GXmzR-CD-010-2019 CCIVS -2/3,7GXmzR-S9-23-11-2019,7GXmzR-S9-23-11-2019,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-PLeQ0L-CON-MEP-043-19-1,ocds-lcuori-PLeQ0L-CON-MEP-043-19-1/6,PLeQ0L-CON-MEP-043-19,PLeQ0L-CON-MEP-043-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-vGZKAR-CM-AMD-UTM-123-2019-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-123-2019-1/3,vGZKAR-UTM CONT 241-2019,vGZKAR-UTM CONT 241-2019,check,G7GXMRV,Banco del País S.A.
ocds-lcuori-mGE4eL-LPR-SEDECOAS-FHIS-11-2019-2,ocds-lcuori-mGE4eL-LPR-SEDECOAS-FHIS-11-2019-2/3,mGE4eL-adq,mGE4eL-adq,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-032-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-032-UDEIP-INSEP-2019-2/4,kR05rP-LPR-032-UDEIP-INSEP-2019,kR05rP-LPR-032-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR0qDr-LPN-005-2019-2,ocds-lcuori-kR0qDr-LPN-005-2019-2/4,kR0qDr-No.006-2020,kR0qDr-No.006-2020,suretyBond,GWRzbRe,Seguros Continental S.A.
ocds-lcuori-kR05rP-LPR-035-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-035-UDEIP-INSEP-2019-2/5,kR05rP-LPR-035-UDEIP-INSEP-2019,kR05rP-LPR-035-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-7rBxpG-LPública No.04-2019-2,ocds-lcuori-7rBxpG-LPública No.04-2019-2/5,7rBxpG-047-2019,7rBxpG-047-2019,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-kG1ger-LPRIVI-ENP-03-2019-2,ocds-lcuori-kG1ger-LPRIVI-ENP-03-2019-2/3,kG1ger-04-2020,kG1ger-04-2020,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-PLeQ0L-CON-MEP-109-19-1,ocds-lcuori-PLeQ0L-CON-MEP-109-19-1/6,PLeQ0L-CON-MEP-109-19,PLeQ0L-CON-MEP-109-19,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kG1ger-LPRIVI-ENP-04-2019-2,ocds-lcuori-kG1ger-LPRIVI-ENP-04-2019-2/3,kG1ger-03-2020,kG1ger-03-2020,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-kR05rP-LPR-036-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-036-UDEIP-INSEP-2019-2/4,kR05rP-LPR-036-UDEIP-INSEP-2019,kR05rP-LPR-036-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR05rP-LPR-034-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-034-UDEIP-INSEP-2019-2/5,kR05rP-LPR-034-UDEIP-INSEP-2019,kR05rP-LPR-034-UDEIP-INSEP-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-WRzj0R-LPN-006-2019-2,ocds-lcuori-WRzj0R-LPN-006-2019-2/3,WRzj0R-006-2019,WRzj0R-006-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-WRzj0R-LPN-009-2019-2,ocds-lcuori-WRzj0R-LPN-009-2019-2/4,WRzj0R-009-2019,WRzj0R-009-2019,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-WRzj0R-LPN-009-2019-2,ocds-lcuori-WRzj0R-LPN-009-2019-2/4,WRzj0R-009-2019-A,WRzj0R-009-2019-A,suretyBond,GkG1DLQ,Seguros del País S.A.
